t,surge,sway,heave,roll,pitch,yaw,heave_vel
5.860000000000000320e+00,-3.329695222646095432e-11,-1.124700172374732401e-14,1.287514490047783448e-02,-2.432281158782712229e-15,7.649852234324757200e-11,-2.799103557568591432e-14,3.446844167411162313e-02
5.870000000000000107e+00,-3.360557042397085686e-11,-1.123277137956123660e-14,1.321673970845515210e-02,-2.462437327267544308e-15,7.810861211200940792e-11,-2.802466067970260927e-14,3.385053527299915904e-02
5.879999999999999893e+00,-3.391105756328846317e-11,-1.121838283709957239e-14,1.355210074461354192e-02,-2.491740021242569259e-15,7.969630787879257353e-11,-2.805799370790974492e-14,3.322168695450660597e-02
5.889999999999999680e+00,-3.421334526110148872e-11,-1.120385614787223279e-14,1.388111987537391824e-02,-2.520166050165411519e-15,8.126116933487328715e-11,-2.809104016048173425e-14,3.258215383703391005e-02
5.900000000000000355e+00,-3.451236609362923391e-11,-1.118921169117622073e-14,1.420369154011185200e-02,-2.547691934346060574e-15,8.280276306347679309e-11,-2.812380243322919218e-14,3.193219339320747807e-02
5.910000000000000142e+00,-3.480805360776923711e-11,-1.117446969935875191e-14,1.451971275436726369e-02,-2.574294558170204230e-15,8.432066265720595060e-11,-2.815627928135905369e-14,3.127206338336022823e-02
5.919999999999999929e+00,-3.510034233118443199e-11,-1.115964980501458352e-14,1.482908311240961619e-02,-2.599951783295448731e-15,8.581444883476820560e-11,-2.818846558428468804e-14,3.060202179315159657e-02
5.929999999999999716e+00,-3.538916778143953188e-11,-1.114477062370760971e-14,1.513170478919943773e-02,-2.624643002226597612e-15,8.728370955684277288e-11,-2.822035249904422704e-14,2.992232677521457565e-02
5.940000000000000391e+00,-3.567446647434592505e-11,-1.112984938451540285e-14,1.542748254178589844e-02,-2.648349615223574029e-15,8.872804014085889948e-11,-2.825192804976175878e-14,2.923323659471608119e-02
5.950000000000000178e+00,-3.595617593172610893e-11,-1.111490161930685684e-14,1.571632371017896157e-02,-2.671055416238071927e-15,9.014704337438365056e-11,-2.828317815379854920e-14,2.853500957871621738e-02
5.959999999999999964e+00,-3.623423468885677115e-11,-1.109994092010661860e-14,1.599813821773355543e-02,-2.692746876541154946e-15,9.154032962674958409e-11,-2.831408803649852462e-14,2.782790406921171328e-02
5.969999999999999751e+00,-3.650858230188967234e-11,-1.108497877208777555e-14,1.627283857108203710e-02,-2.713413317943930530e-15,9.290751695849530825e-11,-2.834464394068227860e-14,2.711217837974854578e-02
5.980000000000000426e+00,-3.677915935557736443e-11,-1.107002446758202847e-14,1.654033985965004325e-02,-2.733046971075874003e-15,9.424823122815221090e-11,-2.837483499899637991e-14,2.638809075548887578e-02
5.990000000000000213e+00,-3.704590747164223577e-11,-1.105508510394641121e-14,1.680055975478969912e-02,-2.751642918093775354e-15,9.556210619589197394e-11,-2.840465511089634523e-14,2.565589933661757346e-02
6.000000000000000000e+00,-3.730876931812020756e-11,-1.104016566516398572e-14,1.705341850856302230e-02,-2.769198923425792870e-15,9.684878362355823561e-11,-2.843410465436314179e-14,2.491586212497405931e-02
6.009999999999999787e+00,-3.756768861998290912e-11,-1.102526918372912805e-14,1.729883895220722320e-02,-2.785715160625124854e-15,9.810791337064082852e-11,-2.846319186697956579e-14,2.416823695379564235e-02
6.020000000000000462e+00,-3.782261017129485470e-11,-1.101039697578818776e-14,1.753674649431239893e-02,-2.801193847962563742e-15,9.933915348581499840e-11,-2.849193375174012698e-14,2.341328146045928288e-02
6.030000000000000249e+00,-3.807347984909648750e-11,-1.099554893885117748e-14,1.776706911874109673e-02,-2.815638809805854578e-15,1.005421702937563100e-10,-2.852035639839493322e-14,2.265125306210941103e-02
6.040000000000000036e+00,-3.832024462912346117e-11,-1.098072389789242553e-14,1.798973738231801622e-02,-2.829054984840249335e-15,1.017166384770513798e-10,-2.854849465826239040e-14,2.188240893406042872e-02
