t,surge,sway,heave,roll,pitch,yaw,heave_vel
4.805000000000000426e+01,-6.042886729026590879e-18,9.803145167875343987e-18,2.631485189884507237e-03,-1.715555485850556125e-19,1.165913931174078880e-18,4.649534206703899695e-13,-3.068141992278979394e-03
4.806000000000000227e+01,-6.045773320722954202e-18,9.800801937222771237e-18,2.600226397239495391e-03,-1.707985388850116806e-19,1.164292607344943363e-18,4.650956345929374653e-13,-3.183618529180053548e-03
4.807000000000000028e+01,-6.048934299779136937e-18,9.798419056375374671e-18,2.567820177029937322e-03,-1.699666145672639782e-19,1.161838194601879952e-18,4.652432358340663198e-13,-3.297627577706174588e-03
4.807999999999999829e+01,-6.052367836339692283e-18,9.795998164988360443e-18,2.534281463820415876e-03,-1.690611067998604451e-19,1.158553520310432252e-18,4.653961564641743661e-13,-3.410117200636132110e-03
4.809000000000000341e+01,-6.056071915116526147e-18,9.793540918326187069e-18,2.499625707671126670e-03,-1.680833779222431624e-19,1.154441997102258232e-18,4.655543261315279895e-13,-3.521036236033858648e-03
4.810000000000000142e+01,-6.060044336817008096e-18,9.791048986298692957e-18,2.463868866260627601e-03,-1.670348201702303436e-19,1.149507619909090060e-18,4.657176720982734631e-13,-3.630334322128517255e-03
4.810999999999999943e+01,-6.064282719697261588e-18,9.788524052492245792e-18,2.427027396762506100e-03,-1.659168543899781071e-19,1.143754962590631070e-18,4.658861192776052469e-13,-3.737961921652096370e-03
4.812000000000000455e+01,-6.068784501239483326e-18,9.785967813196696475e-18,2.389118247481514419e-03,-1.647309287418048754e-19,1.137189174159085187e-18,4.660595902720652983e-13,-3.843870345606646699e-03
4.813000000000000256e+01,-6.073546939952031397e-18,9.783381976428638360e-18,2.350158849254910514e-03,-1.634785173950912799e-19,1.129815974603279742e-18,4.662380054129478478e-13,-3.948011776457511536e-03
4.814000000000000057e+01,-6.078567117290985670e-18,9.780768260951675908e-18,2.310167106624831049e-03,-1.621611192152083763e-19,1.121641650315616653e-18,4.664212828007814691e-13,-4.050339290732431208e-03
4.814999999999999858e+01,-6.083841939701775280e-18,9.778128395294215818e-18,2.269161388787684346e-03,-1.607802564435982893e-19,1.112673049125349665e-18,4.666093383468616841e-13,-4.150806881019546320e-03
4.816000000000000369e+01,-6.089368140779417986e-18,9.775464116765426225e-18,2.227160520326640879e-03,-1.593374733719901829e-19,1.102917574941954755e-18,4.668020858158055282e-13,-4.249369477348937524e-03
4.817000000000000171e+01,-6.095142283545822932e-18,9.772777170469898576e-18,2.184183771733432932e-03,-1.578343350118225197e-19,1.092383182012623919e-18,4.669994368690998024e-13,-4.345982967949627539e-03
4.817999999999999972e+01,-6.101160762842549835e-18,9.770069308321606946e-18,2.140250849725770441e-03,-1.562724257598658209e-19,1.081078368798171751e-18,4.672013011096134271e-13,-4.440604219369878938e-03
4.818999999999999773e+01,-6.107419807837339786e-18,9.767342288057713261e-18,2.095381887366771535e-03,-1.546533480610841967e-19,1.069012171471907540e-18,4.674075861270439081e-13,-4.533191095952791502e-03
4.820000000000000284e+01,-6.113915484642646578e-18,9.764597872252803939e-18,2.049597433992918216e-03,-1.529787210697317142e-19,1.056194157046275181e-18,4.676181975442690365e-13,-4.623702478657391868e-03
